S,S
S,S
S_rings,S_fibers,S_rings,S_fibers
S_rings,S_fibers,S_rings,S_fibers
1,0.33031104953103774,0.2900142263491642,0.30068242635045733,0.2683119558330093
S_rings,S_fibers,S_rings,S_fibers
59,0.22502875361145694,0.2193116974229403,0.25398432591131753,0.22975101423050676
60,0.22574877620289915,0.20700137617433279,0.25729891466242927,0.23413837520139558
61,0.22590682436945816,0.20708885688953188,0.2550779951470239,0.23028203962104662
62,0.22370498810092915,0.2177905299733159,0.2587728053331375,0.23040924764105253
63,0.22683982085796167,0.21409816492320144,0.25545001136405127,0.2311688876577786
64,0.22747385163852607,0.20824792877587572,0.26656477791922434,0.2376846153821264
65,0.22839668963435303,0.20934622311554704,0.26133930065802163,0.2462663753756455
66,0.22309437696911882,0.21450375212521858,0.2592807441949844,0.22851124496332237
67,0.2363743002753,0.21143339888253843,0.26409766397305895,0.2406339552785669
68,0.23834043134248395,0.20865305074451052,0.262937750348023,0.23126363285950252
69,0.22111469633790978,0.20728565136898439,0.2663439982703754,0.22227316136871064
70,0.2290535975664739,0.2111837207789184,0.258601595887116,0.2377976035433156
71,0.22461165431671162,0.2179014634981061,0.25639275567872183,0.2232787406604205
72,0.23069523236063458,0.2090797982822284,0.260125131053584,0.2216280693454402
73,0.2256949791634405,0.20645379396622937,0.2610238482377359,0.22489515798432486
74,0.22995227484686956,0.19870875667219687,0.25268639836992535,0.2237736351788044
75,0.23225963452262768,0.20945086439488939,0.25163877329656054,0.22412833073841673
76,0.22857477859698208,0.20799755699515457,0.2538692182728222,0.2232808345662696
77,0.22328812834666503,0.2048504335192683,0.260832588161741,0.23344496482584093
78,0.22954873284720545,0.2154740130233949,0.2580019637942314,0.21671702659555844
79,0.22977907482433962,0.20957601745343232,0.26061964631080625,0.21964128400598254
S_rings,S_fibers,S_rings,S_fibers
1,0.3185140560435052,0.28372634186420204,0.2916764709566321,0.2631956432546888
2,0.2533741040896035,0.2511102154951643,0.28901107651846747,0.2590230811919485
3,0.26463138841409023,0.2481265171614393,0.2832419099552291,0.2573932532753263
4,0.25389609928872137,0.24089393447581176,0.27823468574455806,0.25973807999065945
5,0.24711546275951687,0.24148739122113205,0.2846511538539614,0.25514181085995263
6,0.24888149989790437,0.23259075457036035,0.27976210734673906,0.25593381212758165
7,0.24859900440315943,0.23224875627222208,0.28124159808669774,0.2485606644834791
8,0.24660326726734638,0.23247167868647567,0.2750192131314959,0.2540944811488901
9,0.25363979219642385,0.22848775326975523,0.2745580128261021,0.2536478840879032
10,0.2514222424808156,0.23082258933112312,0.27437797061034613,0.243258191964456
11,0.24955941226088862,0.22957021629430613,0.2684453459722655,0.24498748800584247
12,0.24200456098987788,0.22552610931623165,0.2733508173908506,0.25731149113604
13,0.25451944161451,0.23982694921259945,0.2702916577458382,0.2333040602505207
14,0.24120299738173778,0.22364431873510474,0.26468739860824175,0.2383633294808013
15,0.23012072510269388,0.22997279475986038,0.2761475030864988,0.24311827325395174
16,0.23674986888312924,0.21885375251353478,0.2673388266137668,0.2383349631513868
17,0.23395251381322454,0.23060210150555063,0.2737910825226988,0.24002488569489547
18,0.23050549889565894,0.22542528600996525,0.27911310068198614,0.24262350190963064
19,0.2493864778127219,0.22769177088722528,0.26165619088070735,0.23451700317008153
20,0.241840137125615,0.2199581131504482,0.26698131284543447,0.24105293825268745
21,0.2432745069437966,0.21719548323741866,0.26252317811761583,0.24453633398349797
22,0.23652536714715616,0.21680690066234484,0.27494926282337734,0.24065451590078218
23,0.24265051968971044,0.21958963420515354,0.2635478873338018,0.24286638583455766
24,0.23904217887511583,0.2322598098989389,0.27034844032355715,0.24377234445086549
25,0.23949139025853408,0.22300122841351222,0.2639359046305929,0.24097769388130733
26,0.23046281056399512,0.21806217277329054,0.2714475128267493,0.2430749388145549
27,0.23748479234090644,0.22805907875730955,0.26994863035423416,0.23587462806275913
28,0.2363518940493407,0.22777107670097738,0.2711281567811966,0.2385249604870166
29,0.23885042495795428,0.22079908389519023,0.26726703186120304,0.23515708866928306
30,0.2431022201208074,0.2217804756173756,0.26072125967059817,0.24050142051918166
31,0.23640434511552447,0.22006926465146676,0.26803954392671586,0.24206271905984197
32,0.23826861532556043,0.21469597948146948,0.2623030526297433,0.2397143821631159
33,0.23217204827311877,0.22457789236312897,0.26183167153171133,0.23651768948350635
34,0.24304809153770388,0.22015964667381122,0.26280312559434343,0.23788373906697546
35,0.2329463604190405,0.21790667298936706,0.26485877015760967,0.23417759287570203
36,0.23435851950989497,0.21347905915503795,0.26148524965558734,0.23266982138156891
37,0.23824558507751775,0.2173548108002739,0.26598085377897535,0.24494131164891378
38,0.23432190642192327,0.21186591840518143,0.2618103127394404,0.2523203194673572
39,0.2322007582584058,0.2188060024688488,0.2646242654749325,0.23817773259111813
40,0.23312782424297113,0.2164255555855779,0.2727330456886973,0.24001937615019933
41,0.23211396120229744,0.22047269229622538,0.26214566166911807,0.2452459112874099
42,0.23182620831610615,0.21787704974700586,0.2644699441535132,0.23735999017953874
43,0.23369878040029735,0.21737428126015257,0.2636309515152659,0.22957273072430065
44,0.22977659045844465,0.21516012931853878,0.2613002708980015,0.23131903543003968
45,0.22782157127058644,0.21851713935984837,0.2668569820267814,0.23697535757507596
46,0.23828894681653232,0.21305252511313177,0.2584626659750938,0.23105985445103475
47,0.22417683011949294,0.22071099463260543,0.264549820125103,0.23190997700606072
48,0.23059441622447324,0.21144944475064753,0.2632689812353679,0.23054886694465365
49,0.23011634886466167,0.21553667955474504,0.2627089764390673,0.23260852673224042
50,0.2319343676790595,0.21613612394190204,0.26684647755963464,0.23667215630412103
51,0.2301350162799639,0.21864541326235964,0.2591088825038501,0.23390039727091788
52,0.23390911144121734,0.21595755251822094,0.25915853657892773,0.2280229063970702
53,0.2284239958899822,0.21544414045267585,0.26785403426204407,0.23632709958723613
54,0.24635718424865638,0.2160836363096207,0.2598179448928152,0.24676967305796488
55,0.2388353034796402,0.214287824468493,0.2678768679499626,0.24405565549220357
56,0.2343589370228839,0.21733323901057475,0.2571845156805856,0.24014321310179573
57,0.2207866994912186,0.21434528812492792,0.2533273471253259,0.24056409831557954
58,0.22233323435727004,0.2216501306332504,0.2626828919563975,0.2358052763555731
59,0.22611092776060104,0.21924223683227903,0.26088949888944624,0.22872279456683567
60,0.2341844366295227,0.21696449988467698,0.2572516256145069,0.2299087413187538
61,0.22780956442982073,0.22038585568587638,0.2628174495484148,0.22862199108515466
62,0.2289318629472182,0.20851527455777044,0.2651288228375571,0.23365707650248493
63,0.22632782307946084,0.21262687605780525,0.2530258474605424,0.2311706946364471
64,0.2303673220244614,0.2163279636989574,0.25463420919009616,0.2324884785073144
65,0.2267773248341553,0.21080314356143295,0.25479979749236786,0.2245210573609386
66,0.22354452355142726,0.2106819112594581,0.2614608501749379,0.22931766680308752
67,0.23368520584518385,0.2147088422831939,0.2538774935262544,0.23084520686950002
68,0.2234612020689088,0.21030536166690722,0.25395881022725786,0.2301640473306179
69,0.23003132947681032,0.21502046593425356,0.25846793353557584,0.2259886058313506
70,0.22948480994372294,0.2091413498730273,0.2612260490655899,0.22720075394692166
71,0.23226968451442637,0.21362430638270488,0.2501513625894274,0.22521899150950567
72,0.23472052063203228,0.20409764573121852,0.2601089147584779,0.22623651982950313
73,0.22681234758275357,0.21672173104029593,0.2584297748548644,0.22650136394160134
74,0.22223981567676462,0.20848501247127313,0.25247877814940045,0.22770631238818168
75,0.22797075073633874,0.2131737225102872,0.25139854976109094,0.2262795515358448
76,0.22599225856622673,0.20926117498614613,0.2582597020481314,0.22896207320903028
77,0.2235512735185476,0.20544146595371737,0.26026048191956114,0.22774437474352974
78,0.22185307603084903,0.20568121327482825,0.2513594490076814,0.23178939891180822
79,0.2166963573760968,0.20959043898709606,0.2567689904144832,0.22894167926694667
80,0.21976568990002268,0.21309576777050912,0.25982500570161005,0.22606608617518628
81,0.21995394453981668,0.20811521922486284,0.26224368746791565,0.22899377686636788
82,0.2231473675048029,0.20723537438365713,0.25452208284820826,0.22979919218591283
83,0.2281020484634578,0.2153637180730528,0.25186150393315726,0.2208237011517797
84,0.21762319678678016,0.19932066651356037,0.2544510575277465,0.2228785034801279
85,0.22535664711909864,0.20352707389008584,0.26080998395170485,0.2272651962004602
86,0.22338861032140991,0.2083891047358973,0.26192320638469285,0.22335519370223794
87,0.22134032471529766,0.20264830310472995,0.2602680176496506,0.21451223471335001
88,0.23211353600140244,0.2095426697981576,0.2551753723195621,0.22823208985584123
89,0.226887605494629,0.20236869614470648,0.2519674870584692,0.22049174079937595
90,0.2249769759885823,0.19961410984900352,0.2581796652504376,0.2195258646139077
91,0.22198805351054807,0.20164685240321034,0.25452390483447485,0.24351041769342763
92,0.22945119128436656,0.20393661265782867,0.25807689343179974,0.214659287620868
93,0.23251369462481566,0.20586018979865842,0.249815200482096,0.22925153193729264
94,0.22639658586859243,0.19840268911901704,0.2570575548069818,0.2157605271254267
95,0.2175249958187917,0.1958652912894386,0.246794714565788,0.2092289407338415
96,0.22591197351173545,0.20697294904681418,0.24685302610908236,0.22022274216370924
97,0.21706006327881316,0.20173556878839163,0.2506752867783819,0.2100433688078608
98,0.22388278275843293,0.20136435428619903,0.25485772128616063,0.21818464656493494
99,0.21409475357491078,0.19642882266991618,0.2519902071782521,0.21601133144327572
100,0.22957459247480488,0.19926531668428807,0.25177268609404563,0.21775672776358468
101,0.22736510123813014,0.19941802447999765,0.24726751361574445,0.22126598464591163
102,0.22212207853851632,0.19923217357298123,0.2526233455432313,0.2240391954779625
103,0.22480980191796904,0.19529933373814154,0.249545399418899,0.21412397766751903
104,0.2222298182849143,0.1968421952719854,0.25203493322644915,0.2257755191198417
105,0.22609421412341843,0.1956112198567586,0.2511580411876951,0.2241897156195981
106,0.2164975607257092,0.19236936934766968,0.24943483173847197,0.21958900125963346
107,0.22050833195793124,0.2004235551879529,0.2468809953757695,0.21309665281857762
108,0.21825889180123115,0.19797956604424247,0.24442439866917473,0.2187211473073278
109,0.217446313667539,0.19587653710301894,0.2490564971097878,0.2271208771637508
110,0.21780167064093714,0.1951087526239915,0.2512492188385555,0.22148651517927648
111,0.2198905009905804,0.18994888540673785,0.25201822902475085,0.2229162077818598
112,0.22307612463601767,0.201678420614782,0.24413513179336274,0.21888893214719637
113,0.22284059535035985,0.19667127323660524,0.24424598280872617,0.21898606164114817
114,0.21856398604321203,0.1982980237978881,0.2466060574565615,0.21155020211424147
115,0.21116671023681818,0.19539210363920476,0.2536309660545417,0.2134514498923506
116,0.2161316222665853,0.19683917309786822,0.2385332675916808,0.21184099577367305
117,0.2246244642236288,0.19144411565570527,0.24979524676288878,0.20791604625327245
118,0.21478953308868132,0.1946258868277792,0.24779395652668817,0.22778040702853883
119,0.21850983010295735,0.19191446273253232,0.2528456182352134,0.21977110973426273
120,0.22322385699908937,0.1971111380815161,0.25531190633773804,0.20646946589861598
121,0.21694492771646232,0.19829747974728756,0.24912745590720858,0.21678662693926265
122,0.21685422585852818,0.19100758242223081,0.24471491553953717,0.21253627794129507
123,0.21713772946141632,0.1923346185992008,0.2482929242508752,0.20927365935806716
124,0.21712479201005233,0.19736470963129896,0.24510053587811334,0.21580058825867518
125,0.21669229518435176,0.1893063751354986,0.24652273910386222,0.22734300334538732
126,0.20975158959051818,0.19068178135369504,0.24786804361002787,0.20984369362039226
127,0.22342514344509043,0.19650507409082416,0.24664384296962194,0.2088951576501131
128,0.21405606708960415,0.18967313902689914,0.25283230245113375,0.211581416534526
129,0.21468487066939532,0.19678515759674278,0.2501548244484833,0.20866566992231778
130,0.22202369913056091,0.2008626870199693,0.24875136805432183,0.21368832013436725
131,0.22017118465119404,0.19267143228569547,0.2509799469794546,0.20894052407571248
132,0.21273813488745782,0.190548502991127,0.24707675576210023,0.2119318991367306
133,0.22420021480948998,0.19829921382317556,0.2492067063493388,0.2144547041505575
134,0.22014526858868286,0.19282045910803738,0.2507594043655055,0.21431081545140063
135,0.2193619794496353,0.18289767605932178,0.2492111099617822,0.2102873481810093
136,0.21201738141275742,0.19219520782447747,0.25291493449892316,0.22218441425689628
137,0.21754902841444182,0.190432207252557,0.24975275908197675,0.2228220977953502
138,0.21655088844331535,0.19149064534958668,0.24029457164662224,0.2100580117532185
139,0.21379583419577494,0.18939675670296932,0.24899448922702244,0.2088424668780395
140,0.21627667393808658,0.18978797091336555,0.24355923597301757,0.21437853212867464
141,0.21433094402767977,0.1895053167162197,0.25281495164547646,0.20995882542005606
142,0.21461288922944585,0.19207009209255224,0.2559067049196788,0.21166323753339902
143,0.21886544866652793,0.19052957005539917,0.24352866198335374,0.20961870636258806
144,0.2165914911445964,0.18271066242303974,0.24027321551527295,0.20818629754441126
145,0.21895395180490948,0.19473829575271334,0.24332661341343606,0.21199190286653383
146,0.21994604866477052,0.1833247489342646,0.24556112161704471,0.2105419755514179
147,0.2138125792462163,0.19249415598112127,0.24996495140450342,0.21156920620373318
148,0.21627133904190368,0.1937829619884836,0.24810339404003962,0.21261565573513508
149,0.21410262121182497,0.19475564305961823,0.24825247909341538,0.21640239922063692
150,0.22107259604116203,0.1906804540284467,0.24435521619660514,0.20229361185005734
151,0.21691017262781448,0.19119923300034292,0.24340472987719944,0.21172816678881645
152,0.21373761353230383,0.1913154199791346,0.2516158934150423,0.20589196394596782
153,0.21535192727754934,0.18751884442592276,0.24272941446730067,0.20095069711761815
154,0.21881353669228126,0.19845598487320093,0.23571067707879204,0.20278132355638911
155,0.21372320372107867,0.17908680851078632,0.2531146916959967,0.20639925066913878
156,0.21939146417304586,0.19640528326530485,0.24732399987322942,0.2023482163835849
157,0.2081182405179992,0.18629962383161755,0.24160093026501792,0.20360776760748456
158,0.21618581337415574,0.17865950377607667,0.24500309867518288,0.2094029387725251
159,0.22390085254511777,0.19758844706068052,0.24155188969203403,0.21378934468541827
160,0.2108681157562148,0.1942713934223394,0.25227071323565076,0.2044841504123594
161,0.2143179498986848,0.18632818331301904,0.2482660853437015,0.19964811099427088
162,0.2122175472871217,0.18856523630054647,0.24387082968439375,0.21251013124627727
163,0.20620751917419747,0.1871843593029672,0.24257652583931175,0.21743099157299314
164,0.20853687522206527,0.1808494301476879,0.23948988233293805,0.2042082954464214
165,0.21174651020454624,0.18337915264363094,0.23347592119659696,0.20681073580469403
166,0.21696436607987263,0.18586857047500124,0.23464520999363492,0.19447099837873663
167,0.21540186255019603,0.18876209623147966,0.24579091114657267,0.20170483514666557
168,0.2179762450798368,0.19223416618226116,0.24206944704055786,0.21522013087357794
169,0.2166226995986631,0.18590401252551889,0.23873504400253295,0.20329867899417878
170,0.2100409439488037,0.19340175597363918,0.2437605318214212,0.21644882301666907
171,0.2158436438708807,0.18300294330609695,0.2369201300399644,0.20311835706233977
172,0.19991480275758444,0.18177835121894664,0.2336556951914515,0.203454562915223
173,0.20540160736838592,0.18482200899179377,0.24263846980673925,0.20381387341767548
174,0.2109413530001539,0.18361113980793642,0.25162129934344973,0.2110246435872146
175,0.2141385146751137,0.18329388027269983,0.2370177760720253,0.20604890808463097
176,0.2071070008583971,0.18336325847187787,0.2415456888931138,0.2021134144493512
177,0.214853647736739,0.18708048894836002,0.23682511619159152,0.20317488722503185
178,0.21276312230809316,0.18619830367914095,0.2404281283063548,0.2098750223339136
179,0.20690479251811403,0.18613572749507012,0.23772741556167604,0.21348693897681578
180,0.20885459583928687,0.183415277382812,0.24171754462378367,0.19625489094427653
181,0.21600800569251927,0.19762810667379827,0.23403142073324748,0.20387903239045824
182,0.21404632107574048,0.18875915561101497,0.24352636805602482,0.21803446566419943
183,0.2174873170532775,0.18238741426969587,0.24586633358682905,0.20779895239642687
184,0.2171252334929111,0.1854855178236875,0.24251463604824883,0.2118002663765635
185,0.20651391430481061,0.18915402530746456,0.24408178733927863,0.20670282301892126
186,0.2092948068853856,0.1893112243127984,0.24136667805058615,0.20793176559465273
187,0.21229574744478155,0.18741753800595934,0.24487815754754202,0.21075919922441244
188,0.20878809624312006,0.17873361885806538,0.24075754540307182,0.20619592389890126
189,0.21471368252483114,0.17700279618947834,0.2390355965920857,0.2186863912003381
190,0.2147698618730523,0.18933244013590703,0.24610280096530915,0.20348022085215364
191,0.21097254360806642,0.18008895394928093,0.23723848398242678,0.2035434159849371
192,0.21426950233294467,0.18186574940961645,0.23669787624052593,0.2086007794631379
193,0.21717932016290292,0.1920873917024367,0.24051111872707095,0.2100721758391176
194,0.20914176950756186,0.18545092265463245,0.24757888913154602,0.20713022276759147
195,0.21364576813969832,0.18459277833060408,0.23177340243543898,0.215174735976117
196,0.2139390143691688,0.19174798761771336,0.23556324445775578,0.19754824976303748
197,0.21020374642001846,0.17451438442246564,0.2470660255423614,0.20386113758598054
198,0.20302348779550392,0.18004563441464108,0.23977883607149125,0.19997704518692835
199,0.20281937878046716,0.18252830604328613,0.23501066938042642,0.20272677628589528
200,0.2134472186673562,0.18681614478586178,0.2366588477577482,0.19839544626218933
201,0.21235258060302514,0.17564946181827645,0.23596871069499425,0.19235716041709697
202,0.20708810441685,0.17780289850755088,0.2334798915045602,0.2078805090061256
203,0.21341765781282,0.18260571796403888,0.2363352173141071,0.20320155556712832
204,0.20861557856719926,0.19087494330833088,0.24187857721533093,0.2031014106103352
205,0.2084508875967453,0.1779632235896993,0.24070527191673005,0.2084372738642352
206,0.20640900632560713,0.17691900751474368,0.2298797254051481,0.19883963268782412
207,0.2119626807602676,0.18337106173606338,0.23511017731257847,0.19925274646707944
208,0.20853248680132697,0.18495709595043916,0.2390006674187524,0.2043191749070372
209,0.2081520629536116,0.1808505576161459,0.2438309663108417,0.20225769132375718
210,0.21194658170968408,0.18246781126178915,0.23836986273527144,0.20258062300937515
211,0.2063357159063853,0.17739844459925264,0.23976685585720198,0.2017318770422467
212,0.2096510320240236,0.1802637979611179,0.24350969237940653,0.2010424132858004
213,0.20819203623185747,0.18432748553605613,0.23974448953356062,0.19649747736485942
214,0.20703749957001807,0.19231184382300867,0.23417153890643802,0.19823223570627826
215,0.20479535625736917,0.18641064522615328,0.23408259940998896,0.2059599824781929
216,0.20600687683664234,0.17640081592421963,0.23468983003071375,0.19500274136662482
217,0.20936362568332192,0.18129061799295046,0.24129879815237862,0.2076851257256099
218,0.20555103584606216,0.18296123632053668,0.23653542080095835,0.20321046694048814
219,0.20714572642329346,0.1770811932643293,0.23932265298707145,0.20191223483000484
220,0.2001931211663029,0.17475382527012853,0.242119143477508,0.19810606720192092
221,0.20341211339480397,0.18215593835428845,0.23588082300765173,0.20746272504329683
222,0.2127616300416614,0.18020091390301937,0.24400558365242822,0.20836479967193944
223,0.20247033969085648,0.17567100678480674,0.24605241886207035,0.20979669796569006
224,0.20776748440037823,0.17924334101637818,0.23908716163464955,0.2021528557475124
225,0.2124706618128251,0.17906638440535796,0.24038399010896683,0.20360800568014384
226,0.20868500645729104,0.17588651347114312,0.23928861320018768,0.1978239634207317
227,0.20553135752505317,0.18284554436846015,0.23476843961647578,0.19629369119980505
228,0.20476457896610023,0.18106945670069588,0.23621864765882492,0.19807407137538705
229,0.20594767814423012,0.1723248850388819,0.2424989476799965,0.1995413139462471
230,0.21264648572703587,0.1821187267540217,0.23730152808129787,0.20862770995923452
231,0.20899764795762463,0.18256401624818222,0.2448467861328806,0.21241439272250448
232,0.20808428459042058,0.1800424735741438,0.24113313726016453,0.20831457599997522
233,0.20591864588177802,0.17722304346413859,0.25397827710424153,0.19825539652790342
234,0.20907195204415838,0.17588237146253635,0.23596473783254623,0.200298094909106
235,0.20483194582854689,0.1760737221889399,0.24218457213469913,0.19679287437881743
236,0.2040534172724918,0.17396180740554015,0.24246669528739792,0.2014267356001905
237,0.20749001214316684,0.17871210161366402,0.23060772610562189,0.20746750640017644
238,0.20267583342074888,0.16810492974522606,0.24037977755069734,0.2031784103917224
239,0.20197172987932865,0.17377160017605167,0.23920783741133553,0.20321862670992102
240,0.2054391440802387,0.1808992528058157,0.24223317546503884,0.20518899522721767
241,0.19633929076169448,0.1777748282509766,0.22811203194516047,0.1978244049208505
242,0.20562743313581788,0.18080340316483182,0.23651605525187083,0.1951293599924871
243,0.21218536394328225,0.18126561314867212,0.23765713168042046,0.19686713271907397
244,0.20897599137082523,0.17233500378673833,0.24653705177562577,0.20630605603967395
245,0.20803420058663746,0.17802024005038455,0.23615077542407173,0.19935991040297918
246,0.20531456625542124,0.17731028018540856,0.24702679621321813,0.201284593130861
247,0.20961808772851143,0.18209026309456605,0.24102089447634562,0.2014956663229636
248,0.20824448219194835,0.17746057956925373,0.2413949154317379,0.19355533546768128
249,0.2003838068241088,0.17086710012607764,0.23818460298436028,0.21102991511246988
250,0.20301731135048923,0.17553099659792934,0.24046792558261326,0.19902411944099835
251,0.20238887279880552,0.17846596882854765,0.24146263556821004,0.20084940227014678
252,0.20345812742544417,0.17684239819717798,0.23747816788298742,0.21150575652718545
253,0.2130750274019582,0.17872166016919389,0.22912498499665943,0.203302044128733
254,0.20843699548580472,0.17561789144290804,0.23235400521329472,0.20081160059198738
255,0.20298222263980095,0.17914198576850263,0.23472967935459954,0.20266363325395753
256,0.20840323487706627,0.18394895529726873,0.2347566833453519,0.2026555840990373
257,0.20741171854400728,0.18082445612695053,0.23433228880167006,0.20077633668801614
258,0.20794050354496163,0.17512131321089322,0.2343732448560851,0.20589338706008026
259,0.20493105186947755,0.1731705637392498,0.23793355162654603,0.19943321943283082
260,0.20536689299183922,0.1768353137989532,0.2413330881723336,0.19946925323456527
261,0.20817651928305395,0.18223735953691958,0.2381915140364851,0.2016310096851417
262,0.20166744344281645,0.17639507014622632,0.23813663572072982,0.19722655628408706
263,0.2039312208610727,0.1738894867196564,0.22535073278205736,0.20146677696279117
264,0.20229467575556984,0.17312132589101906,0.24069721890347345,0.20167397015861102
265,0.20863982159140948,0.18093530370576963,0.23215490515742984,0.1983667611011437
266,0.19740805439794845,0.17182228879456526,0.2345168241432735,0.18520757343087876
267,0.2124434544715642,0.17086558511415964,0.23748255872300694,0.1956864694399493
268,0.20615673549904787,0.1737128184033148,0.23909965636474745,0.19395239488886937
269,0.20545949331668123,0.17854979389947642,0.2347386217543057,0.2022667257381337
270,0.21043266388353923,0.1777648674072446,0.2428215599485806,0.2015434155506747
271,0.21018719616342466,0.1745497545058404,0.2362937297139849,0.1997815687741552
272,0.1991640949139954,0.17155374550084407,0.23846349130783762,0.19855855384043286
273,0.20015365212551645,0.1744727456194266,0.23628993332386017,0.19608045944145747
274,0.20258704814556483,0.1739123802322851,0.2414729852761541,0.20281410557883126
275,0.20736298036247378,0.17661742201977515,0.23048135968191283,0.19368424990347455
276,0.19396389824514454,0.17686756724369457,0.2406498038343021,0.1944566735997796
277,0.2028361546472578,0.16939199760441154,0.23964357652834484,0.19804733970335553
278,0.20464755406308358,0.177107713045013,0.24312239715031214,0.19671408891943948
279,0.2066450054940685,0.17667850872508922,0.23863597299371447,0.19926345236599446
280,0.19983686675393098,0.1803781096383023,0.23145581505128315,0.1954433681975518
281,0.20596492479638012,0.16826658022075777,0.23558319551604134,0.19430959703666822
282,0.2010406053923502,0.16855375707494707,0.24082335595573698,0.20245024029697692
283,0.19922449709452028,0.1745591515164578,0.24796562343835832,0.2108940570482186
284,0.19895928728476914,0.16528512142296578,0.23246135115623473,0.20173539574856736
